path,true,mode,pred,left_prob,right_prob,correct
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000037.jpg,left,finger_side,left,0.9999926090240479,7.406037639157148e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000037.jpg,left,cuff_side,left,1.0,7.600109430683233e-10,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000037.jpg,left,centre,left,0.9999992847442627,7.335495411098236e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000037.jpg,left,top_background,left,1.0,1.0200826728451462e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000037.jpg,left,bottom_background,left,1.0,1.0200826728451462e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,original,left,1.0,8.407135664717513e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,finger_side,left,0.9999992847442627,7.620146220688184e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,cuff_side,left,1.0,2.30064656214779e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,centre,left,0.999995231628418,4.802581770491088e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,top_background,left,1.0,8.407135664717513e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000039.jpg,left,bottom_background,left,1.0,8.407135664717513e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,original,left,1.0,1.4634658502404863e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,finger_side,left,0.9999998807907104,1.5255861285368155e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,cuff_side,left,1.0,1.31873323372389e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,centre,left,0.9984342455863953,0.0015657778130844235,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,top_background,left,1.0,1.4634658502404863e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000040.jpg,left,bottom_background,left,1.0,1.4634658502404863e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,original,left,0.9999961853027344,3.7870545384066645e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,finger_side,left,0.999998927116394,1.0674870054572239e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,cuff_side,left,0.9999818801879883,1.8156291844206862e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,centre,left,0.9997381567955017,0.00026180263375863433,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,top_background,left,0.9999994039535522,5.687113002750266e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000041.jpg,left,bottom_background,left,0.9999984502792358,1.5231249790303991e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,original,left,0.9999997615814209,1.8096042708748428e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,finger_side,left,0.9999949932098389,5.017858711653389e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,cuff_side,left,0.9989067316055298,0.0010932950535789132,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,centre,left,0.9985359907150269,0.0014639607397839427,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,top_background,left,0.9999997615814209,1.8096042708748428e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000042.jpg,left,bottom_background,left,0.9999997615814209,1.8096042708748428e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,original,left,1.0,7.330390634774364e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,finger_side,left,0.9809112548828125,0.019088732078671455,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,cuff_side,left,1.0,1.8366173165640376e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,centre,left,0.9999983310699463,1.6972187495412072e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,top_background,left,1.0,7.759599386647498e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000045.jpg,left,bottom_background,left,1.0,8.066660187044938e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,original,left,0.9999984502792358,1.5946205849104444e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,finger_side,left,0.999704897403717,0.00029503926634788513,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,cuff_side,left,0.9999315738677979,6.842032598797232e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,centre,left,0.9997355341911316,0.00026443038950674236,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,top_background,left,0.9999984502792358,1.5946205849104444e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000047.jpg,left,bottom_background,left,0.9999984502792358,1.5946205849104444e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,original,left,1.0,1.6407837545237558e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,finger_side,left,0.9999982118606567,1.758474013513478e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,cuff_side,left,0.9999997615814209,2.2874101546221937e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,centre,left,1.0,1.5775082573554755e-08,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,top_background,left,1.0,1.6407837545237558e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000048.jpg,left,bottom_background,left,1.0,1.6407837545237558e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,original,left,1.0,2.6740307017270037e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,finger_side,left,0.9999873638153076,1.2607883036253043e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,cuff_side,left,1.0,7.529779577630791e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,centre,left,0.9999996423721313,3.0481803037218924e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,top_background,left,1.0,2.6740307017270037e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000049.jpg,left,bottom_background,left,1.0,2.6740307017270037e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,original,left,1.0,1.9375419046951947e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,finger_side,left,0.9999933242797852,6.733009740855778e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,cuff_side,left,0.9999995231628418,5.212859264247527e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,centre,left,0.9999812841415405,1.8662118236534297e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,top_background,left,1.0,1.9375419046951947e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000050.jpg,left,bottom_background,left,1.0,1.9375419046951947e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,original,left,1.0,2.1445590095425793e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,finger_side,left,0.9999731779098511,2.6835481548914686e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,cuff_side,left,0.9999998807907104,1.6128097968248767e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,centre,left,0.9999992847442627,7.078859312059649e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,top_background,left,1.0,8.409321849978113e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000051.jpg,left,bottom_background,left,1.0,2.447061824006891e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,original,left,1.0,1.4838231754410458e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,finger_side,left,0.9999997615814209,2.937106842182402e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,cuff_side,left,0.999998927116394,1.0375389365435694e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,centre,left,0.9999988079071045,1.1929340644201147e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,top_background,left,1.0,1.4838231754410458e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000053.jpg,left,bottom_background,left,1.0,1.4838231754410458e-09,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,original,left,1.0,5.265890262902417e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,finger_side,left,0.9998201727867126,0.0001798451121430844,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,cuff_side,left,1.0,1.9003154605456984e-10,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,centre,left,0.9999997615814209,2.005062071930297e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,top_background,left,1.0,4.378560231402262e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000054.jpg,left,bottom_background,left,1.0,6.108527854549461e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,original,left,1.0,1.5103475111202802e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,finger_side,left,0.9999996423721313,3.519946289998188e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,cuff_side,left,0.9999998807907104,7.857884298800855e-08,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,centre,left,0.9999998807907104,1.4562522210326279e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,top_background,left,1.0,5.152635046065668e-13,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000055.jpg,left,bottom_background,left,1.0,1.4804343731814051e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,original,left,1.0,2.6677848298517493e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,finger_side,left,1.0,6.573208088944682e-10,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,cuff_side,left,0.9999998807907104,1.0003397221680643e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,centre,left,1.0,2.9479210184035765e-08,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,top_background,left,1.0,2.6677848298517493e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000057.jpg,left,bottom_background,left,1.0,2.6677848298517493e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,original,left,1.0,5.5409496435565586e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,finger_side,left,0.9999825954437256,1.7427708371542394e-05,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,cuff_side,left,1.0,6.931523688358254e-10,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,centre,left,0.9999977350234985,2.238008164567873e-06,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,top_background,left,1.0,6.177215683411674e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000058.jpg,left,bottom_background,left,1.0,5.82273673721545e-11,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,original,left,1.0,8.433205522795362e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,finger_side,left,0.9999994039535522,5.455791551867151e-07,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,cuff_side,left,1.0,3.1030272795717906e-10,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,centre,left,0.9999998807907104,7.775111043883953e-08,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,top_background,left,1.0,8.433205522795362e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000059.jpg,left,bottom_background,left,1.0,8.433205522795362e-12,True
D:\GRIP_Dataset\New_model\Chirality_Crops\aug27_final_v2_bbox\val\left\12-43-09\images\left\left__GRIP_2026-08-27_12-43-09__e000060.jpg,left,original,left,1.0,1.2361023114522922e-16,True
